10	0.220	0.02	3448	11	44
10	0.230	0.04	3484	16	46
10	0.240	0.04	3480	15	45
10	0.220	0.02	3464	14	45
10	0.200	0.02	3340	18	40
10	0.240	0.04	3492	16	47
10	0.260	0.04	3480	17	50
10	0.230	0.1	3520	20	46
10	0.130	0	2904	Fail	42
10	0.250	0.06	3500	22	48
20	0.270	0.04	3464	13	54
20	0.230	0.04	3476	17	49
20	0.260	0.04	3456	14	53
20	0.270	0.06	3460	18	53
20	0.300	0.04	3604	14	58
20	0.210	0.08	3452	19	47
20	0.330	0.1	3768	19	61
20	0.310	0.06	3624	15	58
20	0.290	0.04	3488	14	56
20	0.250	0.1	3460	22	50
30	0.370	0.06	3952	14	70
30	0.330	0.08	3748	18	63
30	0.380	0.04	3864	11	70
30	0.330	0.04	3756	13	63
30	0.300	0.26	3740	20	61
30	0.350	0.04	3800	12	66
30	0.360	0.06	3940	15	69
30	0.380	0.06	3948	13	69
30	0.300	0.08	3628	16	62
30	0.330	0.06	3776	14	64
40	0.420	0.08	3952	14	75
40	0.490	0.1	4180	16	82
40	0.380	0.06	3880	13	72
40	0.500	0.08	4220	13	83
40	0.450	0.06	4040	11	77
40	0.390	0.2	3900	18	74
40	0.430	0.12	4104	16	77
40	0.370	0.04	3872	9	72
40	0.400	0.08	3944	14	75
40	0.520	0.14	4244	16	86
50	0.530	0.14	4152	17	87
50	0.540	0.06	4156	10	89
50	0.600	0.1	4800	12	94
50	0.560	0.08	4436	11	92
50	0.490	0.1	4168	13	84
50	0.550	0.1	4288	14	90
50	0.510	0.08	4204	13	85
50	0.550	0.12	4416	14	91
50	0.500	0.12	4220	17	87
50	0.500	0.08	4220	15	85
60	0.550	0.16	4296	17	93
60	0.660	0.14	5048	14	103
60	0.700	0.12	4876	13	106
60	0.660	0.08	5080	10	104
60	0.660	0.1	4784	11	104
60	0.630	0.12	4860	14	103
60	0.600	0.08	4464	10	98
60	0.600	0.16	4844	17	100
60	0.690	0.14	4996	15	105
60	0.650	0.12	4940	15	104
70	0.710	0.34	5040	16	111
70	0.680	0.12	5064	12	105
70	0.720	0.1	4924	11	111
70	0.790	0.1	5356	10	116
70	0.640	0.18	4860	19	106
70	0.740	0.1	5100	12	113
70	0.780	0.1	5052	11	115
70	0.810	0.18	5172	13	116
70	0.790	0.14	5204	13	117
70	0.850	0.12	5008	10	120
80	0.790	0.14	5160	12	121
80	0.850	0.12	5308	10	122
80	0.770	0.14	5068	12	119
80	0.900	0.14	5300	11	125
80	0.970	0.12	5512	10	132
80	0.970	0.12	5564	10	132
80	0.130	0	2904	Fail	114
80	0.920	0.14	5352	11	128
80	0.740	0.12	5080	12	117
80	0.740	0.1	5084	11	116
90	1.040	0.14	5700	8	139
90	0.930	0.14	5472	11	130
90	1.040	0.22	5952	15	136
90	1.100	0.14	6036	9	140
90	0.950	0.12	5616	9	136
90	0.980	0.16	5604	13	132
90	0.960	0.16	5572	11	134
90	1.050	0.2	5944	13	138
90	0.970	0.16	5608	12	135
90	1.020	0.2	5668	15	138
100	1.010	0.22	5664	14	140
100	1.100	0.2	6064	13	142
100	1.030	0.16	5656	11	140
100	1.160	0.34	6716	18	150
100	0.300	0	3172	8	145
100	1.030	0.12	5648	8	142
100	1.140	0.26	6640	15	149
100	1.000	0.16	5560	11	139
100	1.120	0.14	6568	9	147
100	1.220	0.2	6752	11	154
