10	0.160	0	3172	4	33
10	0.140	0	3176	2	30
10	0.130	0	3040	4	28
10	0.130	0	3040	2	26
10	0.140	0	3176	4	30
10	0.170	0	3192	4	33
10	0.160	0	3172	2	33
10	0.140	0	3040	4	29
10	0.170	0	3172	4	34
10	0.150	0	3172	4	31
20	0.200	0	3344	2	40
20	0.240	0	3472	2	47
20	0.230	0	3336	4	44
20	0.200	0	3324	2	41
20	0.220	0.02	3340	4	43
20	0.150	0	3176	2	36
20	0.220	0	3316	2	42
20	0.180	0	3348	2	40
20	0.210	0	3316	2	40
20	0.190	0	3324	4	39
30	0.220	0	3324	2	52
30	0.230	0	3344	2	48
30	0.290	0.02	3604	2	55
30	0.300	0.02	3608	2	56
30	0.300	0.02	3612	2	56
30	0.290	0.02	3500	2	54
30	0.280	0.02	3456	2	52
30	0.300	0.02	3604	4	57
30	0.270	0.02	3452	2	52
30	0.250	0	3344	4	48
40	0.340	0.02	3748	2	63
40	0.160	0	3040	2	64
40	0.410	0.02	3908	2	68
40	0.380	0.02	3900	2	67
40	0.340	0.02	3772	2	62
40	0.370	0.02	3884	2	66
40	0.360	0.02	3872	2	67
40	0.120	0	2908	2	61
40	0.370	0.02	3768	2	65
40	0.340	0.02	3760	2	63
50	0.510	0.04	4128	4	79
50	0.470	0.04	4088	2	79
50	0.170	0	3040	2	78
50	0.150	0	3040	2	72
50	0.450	0.04	4052	2	77
50	0.430	0.04	3868	2	74
50	0.440	0.04	3868	2	74
50	0.490	0.04	4044	2	79
50	0.420	0.04	3868	2	73
50	0.470	0.04	4060	2	76
60	0.570	0.04	4316	2	87
60	0.520	0.04	4148	2	83
60	0.530	0.04	4152	2	86
60	0.620	0.06	4692	2	92
60	0.580	0.04	4456	2	87
60	0.530	0.04	4168	2	84
60	0.580	0.04	4536	2	90
60	0.590	0.06	4640	2	89
60	0.620	0.06	4548	2	90
60	0.590	0.06	4600	2	90
70	0.790	0.08	5080	2	108
70	0.710	0.06	4896	2	102
70	0.710	0.06	4896	2	101
70	0.700	0.06	4828	2	101
70	0.680	0.06	4808	2	97
70	0.670	0.06	4740	2	97
70	0.700	0.06	4836	2	100
70	0.720	0.08	4940	2	103
70	0.720	0.08	4908	2	102
70	0.730	0.06	4992	2	104
80	0.870	0.08	5156	2	113
80	0.760	0.08	4972	2	108
80	0.870	0.08	5112	2	116
80	0.770	0.08	4976	2	107
80	0.800	0.08	4988	2	108
80	0.860	0.08	5136	2	114
80	0.800	0.08	4976	2	108
80	0.880	0.08	5108	2	113
80	0.900	0.08	5120	2	115
80	0.860	0.08	5116	2	112
90	0.980	0.1	5304	2	121
90	1.060	0.12	5952	2	126
90	0.980	0.1	5336	2	123
90	1.030	0.12	6056	2	127
90	1.040	0.1	5668	2	125
90	0.960	0.1	5256	2	121
90	0.910	0.08	5208	2	118
90	0.940	0.1	5244	2	120
90	0.550	0.04	4016	2	119
90	1.040	0.12	5756	2	126
100	1.210	0.12	6456	2	137
100	1.170	0.14	6528	2	137
100	1.160	0.12	6428	2	137
100	1.290	0.14	6680	2	141
100	1.000	0.1	5552	2	128
100	1.150	0.12	6348	2	134
100	1.090	0.12	6288	2	132
100	1.000	0.1	5396	2	128
100	1.110	0.12	6316	2	132
100	1.170	0.12	6336	2	134
