10	0.220	0	3316	4	44
10	0.250	0	3328	4	46
10	0.220	0	3324	4	45
10	0.230	0	3316	4	45
10	0.200	0	3336	4	40
10	0.250	0	3340	4	47
10	0.270	0	3476	4	50
10	0.230	0	3324	4	46
10	0.210	0	3320	2	42
10	0.250	0.02	3448	2	48
20	0.280	0.02	3456	2	54
20	0.230	0	3320	2	49
20	0.270	0.02	3460	4	53
20	0.260	0	3452	2	53
20	0.310	0.02	3660	2	58
20	0.210	0	3320	4	47
20	0.330	0.02	3756	4	61
20	0.310	0.02	3612	4	58
20	0.280	0.02	3484	4	56
20	0.250	0	3348	2	50
30	0.390	0.02	3776	2	70
30	0.330	0.02	3624	2	63
30	0.380	0.02	3724	2	70
30	0.320	0.02	3588	2	63
30	0.290	0.02	3592	4	61
30	0.340	0.02	3784	4	66
30	0.370	0.02	3764	2	69
30	0.390	0.02	3776	2	69
30	0.310	0.02	3612	4	62
30	0.330	0.02	3596	2	64
40	0.420	0.02	3936	4	75
40	0.500	0.04	4064	2	82
40	0.400	0.02	3728	4	72
40	0.500	0.04	4040	2	83
40	0.460	0.04	4020	2	77
40	0.400	0.02	3880	4	74
40	0.440	0.04	3860	4	77
40	0.380	0.02	3724	4	72
40	0.430	0.02	3932	2	75
40	0.510	0.04	4144	2	86
50	0.520	0.04	4060	4	87
50	0.530	0.04	4140	2	89
50	0.600	0.04	4392	2	94
50	0.570	0.04	4416	2	92
50	0.500	0.04	4048	2	84
50	0.550	0.04	4144	4	90
50	0.490	0.04	4016	2	85
50	0.560	0.04	4260	2	91
50	0.510	0.04	4032	4	87
50	0.500	0.04	4032	4	85
60	0.550	0.04	4268	2	93
60	0.660	0.06	4676	2	103
60	0.690	0.06	4784	4	106
60	0.670	0.06	4708	2	104
60	0.670	0.06	4692	2	104
60	0.640	0.06	4548	4	103
60	0.590	0.04	4460	2	98
60	0.620	0.06	4632	4	100
60	0.700	0.06	4768	4	105
60	0.640	0.06	4716	2	104
70	0.710	0.06	4800	2	111
70	0.680	0.06	4696	2	105
70	0.720	0.06	4824	2	111
70	0.790	0.08	5000	2	116
70	0.650	0.06	4540	2	106
70	0.740	0.06	4876	2	113
70	0.760	0.06	4872	2	115
70	0.810	0.08	4968	2	116
70	0.800	0.08	5004	2	117
70	0.860	0.08	5012	2	120
80	0.790	0.08	4972	2	121
80	0.850	0.08	5036	2	122
80	0.790	0.06	4972	2	119
80	0.900	0.08	5104	2	125
80	0.970	0.08	5212	2	132
80	0.990	0.1	5212	2	132
80	0.240	0	3040	2	114
80	0.920	0.08	5148	2	128
80	0.750	0.06	4908	2	117
80	0.750	0.06	4856	2	116
90	1.050	0.1	5616	2	139
90	0.920	0.1	5196	2	130
90	1.060	0.1	5912	2	136
90	1.090	0.1	5980	2	140
90	0.950	0.1	5260	2	136
90	0.980	0.1	5252	2	132
90	0.970	0.1	5220	4	134
90	1.060	0.1	5896	2	138
90	0.990	0.08	5276	2	135
90	1.040	0.1	5592	2	138
100	1.010	0.1	5344	2	140
100	1.090	0.1	6016	2	142
100	1.020	0.1	5580	2	140
100	1.160	0.12	6336	2	150
100	0.300	0	3040	2	145
100	1.030	0.1	5316	2	142
100	1.130	0.12	6260	2	149
100	1.010	0.1	5320	2	139
100	1.120	0.12	5952	2	147
100	1.220	0.12	6376	2	154
