10	0.220	0	2908	0	44
10	0.240	0.02	3492	7	46
10	0.230	0.02	3472	7	45
10	0.220	0	2908	0	45
10	0.200	0.02	3336	9	40
10	0.250	0	2908	0	47
10	0.260	0	2908	0	50
10	0.230	0.02	3472	5	46
10	0.130	0	2904	Fail	42
10	0.240	0.02	3496	7	48
20	0.280	0	2908	0	54
20	0.230	0.02	3464	7	49
20	0.270	0.02	3460	5	53
20	0.270	0.02	3452	7	53
20	0.300	0.02	3660	7	58
20	0.220	0.02	3320	7	47
20	0.340	0.02	3756	5	61
20	0.310	0.02	3612	7	58
20	0.280	0.02	3588	7	56
20	0.250	0.02	3452	7	50
30	0.370	0.04	3940	5	70
30	0.320	0.02	3804	5	63
30	0.370	0	2908	0	70
30	0.330	0.02	3604	7	63
30	0.300	0.02	3660	5	61
30	0.350	0.04	3784	5	66
30	0.370	0.04	4004	5	69
30	0.370	0.04	3936	7	69
30	0.320	0.02	3612	5	62
30	0.340	0.02	3728	5	64
40	0.420	0.04	3936	5	75
40	0.500	0.04	4064	5	82
40	0.380	0.04	3952	5	72
40	0.500	0.04	4204	7	83
40	0.450	0.04	4216	5	77
40	0.380	0.04	3880	5	74
40	0.460	0.04	4076	5	77
40	0.370	0	2908	0	72
40	0.420	0.04	3932	5	75
40	0.530	0.06	4224	3	86
50	0.520	0.04	4128	5	87
50	0.530	0	2908	0	89
50	0.600	0.06	4468	5	94
50	0.560	0.06	4412	3	92
50	0.500	0.04	4248	3	84
50	0.530	0.04	4164	7	90
50	0.500	0	2908	0	85
50	0.550	0.06	4280	5	91
50	0.500	0.04	4196	5	87
50	0.500	0.04	4196	5	85
60	0.550	0.06	4288	3	93
60	0.670	0.06	4744	5	103
60	0.710	0.08	4980	3	106
60	0.660	0	2908	0	104
60	0.660	0	2908	0	104
60	0.630	0.06	4832	5	103
60	0.590	0	2908	0	98
60	0.620	0.06	4828	3	100
60	0.690	0.06	4960	5	105
60	0.660	0.06	4784	5	104
70	0.710	0.06	4868	5	111
70	0.670	0.06	4756	3	105
70	0.720	0.06	4892	5	111
70	0.790	0	2908	0	116
70	0.640	0.06	4824	5	106
70	0.730	0	2908	0	113
70	0.780	0	2908	0	115
70	0.790	0.08	5204	5	116
70	0.790	0.08	5072	7	117
70	0.850	0	2908	0	120
80	0.780	0.08	5168	5	121
80	0.870	0	2908	0	122
80	0.790	0.08	5036	3	119
80	0.890	0.08	5340	5	125
80	0.960	0	2908	0	132
80	0.980	0	2908	0	132
80	0.250	0	3188	5	114
80	0.920	0.1	5340	5	128
80	0.750	0.08	5104	5	117
80	0.740	0	2908	0	116
90	1.040	0	2908	0	139
90	0.920	0.1	5432	5	130
90	1.040	0.12	5904	5	136
90	1.110	0	2908	0	140
90	0.970	0	2908	0	136
90	1.000	0.12	5460	5	132
90	0.970	0	2908	0	134
90	1.070	0.12	6332	5	138
90	0.970	0.12	5472	5	135
90	1.030	0.12	5624	5	138
100	1.020	0.12	5628	3	140
100	1.080	0.12	6016	5	142
100	1.040	0.12	5612	5	140
100	1.170	0.14	6672	5	150
100	0.300	0	2908	0	145
100	1.030	0	2908	0	142
100	1.140	0.14	6592	5	149
100	1.000	0.1	5604	5	139
100	1.120	0	2908	0	147
100	1.220	0	2908	0	154
