10	0.170	0.02	3172	4	33
10	0.140	0	3176	2	30
10	0.130	0	3192	4	28
10	0.120	0	3172	2	26
10	0.140	0	3176	4	30
10	0.160	0.02	3176	4	33
10	0.170	0	3172	2	33
10	0.140	0	3172	4	29
10	0.160	0	3172	4	34
10	0.150	0	3172	4	31
20	0.190	0.02	3316	2	40
20	0.240	0.02	3472	2	47
20	0.230	0.02	3484	4	44
20	0.200	0.02	3320	2	41
20	0.220	0.02	3484	4	43
20	0.150	0	3176	2	36
20	0.210	0.02	3316	2	42
20	0.190	0.02	3348	2	40
20	0.200	0.02	3316	2	40
20	0.190	0.02	3324	4	39
30	0.220	0.02	3324	2	52
30	0.220	0.02	3484	2	48
30	0.290	0.02	3604	2	55
30	0.290	0.02	3612	2	56
30	0.300	0.02	3612	2	56
30	0.280	0.02	3500	2	54
30	0.290	0.02	3456	2	52
30	0.290	0.02	3604	4	57
30	0.280	0.02	3452	2	52
30	0.240	0.02	3488	4	48
40	0.360	0.04	3912	2	63
40	0.150	0	3040	2	64
40	0.380	0.04	3908	2	68
40	0.380	0.04	3900	2	67
40	0.340	0.02	3772	2	62
40	0.380	0.04	3884	2	66
40	0.370	0.04	3872	2	67
40	0.120	0	2908	2	61
40	0.350	0.04	3932	2	65
40	0.340	0.02	3764	2	63
50	0.510	0.06	4348	4	79
50	0.470	0.04	4188	2	79
50	0.170	0	3040	2	78
50	0.150	0	3040	2	72
50	0.460	0.04	4052	2	77
50	0.420	0.04	4084	2	74
50	0.440	0.04	4084	2	74
50	0.500	0.04	4204	2	79
50	0.420	0.04	4064	2	73
50	0.460	0.04	4200	2	76
60	0.550	0.06	4320	2	87
60	0.520	0.04	4292	2	83
60	0.540	0.04	4316	2	86
60	0.630	0.06	4760	2	92
60	0.570	0.06	4460	2	87
60	0.530	0.04	4168	2	84
60	0.570	0.06	4536	2	90
60	0.590	0.06	4976	2	89
60	0.620	0.06	4836	2	90
60	0.580	0.06	4796	2	90
70	0.790	0.1	5320	2	108
70	0.700	0.08	5092	2	102
70	0.690	0.08	5092	2	101
70	0.680	0.08	4896	2	101
70	0.690	0.08	5168	2	97
70	0.640	0.06	4936	2	97
70	0.680	0.08	5200	2	100
70	0.730	0.08	5012	2	103
70	0.700	0.08	5104	2	102
70	0.760	0.08	5060	2	104
80	0.850	0.1	5320	2	113
80	0.760	0.08	5256	2	108
80	0.890	0.1	5348	2	116
80	0.770	0.1	5172	2	107
80	0.790	0.08	5188	2	108
80	0.860	0.1	5600	2	114
80	0.790	0.08	5172	2	108
80	0.880	0.1	5304	2	113
80	0.900	0.1	5316	2	115
80	0.850	0.1	5356	2	112
90	0.960	0.1	5580	2	121
90	1.040	0.12	5960	2	126
90	1.000	0.12	5624	2	123
90	1.040	0.12	6056	2	127
90	1.040	0.12	5712	2	125
90	0.940	0.1	5672	2	121
90	0.900	0.1	5580	2	118
90	0.930	0.1	5440	2	120
90	0.570	0.06	4144	2	119
90	1.020	0.12	5756	2	126
100	1.210	0.14	6792	2	137
100	1.180	0.14	6872	2	137
100	1.160	0.14	6772	2	137
100	1.230	0.16	7024	2	141
100	1.000	0.12	5748	2	128
100	1.150	0.14	6692	2	134
100	1.100	0.14	6636	2	132
100	1.010	0.12	5716	2	128
100	1.110	0.14	6660	2	132
100	1.140	0.14	6680	2	134
