10	0.340	0.02	3756	4	64
10	0.290	0.02	3640	6	59
10	0.410	0.04	3876	4	71
10	0.310	0.02	3768	4	61
10	0.390	0.04	3932	6	68
10	0.430	0.04	3912	6	73
10	0.410	0.04	3900	6	73
10	0.370	0.04	3968	4	67
10	0.370	0.02	3908	2	67
10	0.340	0.02	3744	4	64
20	0.440	0.04	3920	4	77
20	0.410	0.04	3904	2	76
20	0.360	0.04	3812	4	72
20	0.470	0.04	4076	4	80
20	0.520	0.04	4352	2	85
20	0.490	0.04	4020	4	83
20	0.470	0.04	4096	4	81
20	0.380	0.04	3944	4	72
20	0.430	0.04	3884	2	75
20	0.490	0.04	4028	4	82
30	0.510	0.04	4036	4	87
30	0.500	0.04	4152	2	87
30	0.480	0.04	4020	2	85
30	0.590	0.04	4400	2	97
30	0.560	0.04	4336	2	94
30	0.560	0.04	4344	4	95
30	0.600	0.06	4772	2	96
30	0.520	0.04	4124	2	87
30	0.530	0.04	4176	2	90
30	0.510	0.04	4136	4	89
40	0.560	0.06	4564	4	97
40	0.630	0.06	4784	2	104
40	0.560	0.06	4324	4	96
40	0.620	0.06	4692	2	101
40	0.590	0.06	4408	2	100
40	0.520	0.04	4176	4	92
40	0.560	0.04	4344	2	97
40	0.660	0.06	4844	2	107
40	0.640	0.06	4812	2	103
40	0.640	0.06	4888	2	106
50	0.660	0.06	4784	4	108
50	0.730	0.06	4928	2	115
50	0.750	0.06	4872	2	118
50	0.720	0.06	4972	2	116
50	0.670	0.06	4732	2	112
50	0.660	0.06	4720	2	109
50	0.750	0.08	5032	4	120
50	0.670	0.06	4836	2	109
50	0.630	0.06	4712	2	105
50	0.780	0.08	5036	4	120
60	0.730	0.08	4972	4	120
60	0.810	0.08	5076	4	125
60	0.900	0.08	5460	2	131
60	0.840	0.08	5360	4	129
60	0.750	0.08	4976	2	120
60	0.780	0.08	5300	2	123
60	0.850	0.08	5180	2	126
60	0.730	0.08	4876	4	120
60	0.790	0.08	5052	2	125
60	0.810	0.08	5088	4	123
70	0.870	0.08	5184	4	132
70	0.780	0.08	5064	2	127
70	1.030	0.1	5556	2	146
70	0.930	0.08	5300	2	138
70	0.880	0.08	5156	2	131
70	0.880	0.08	5184	2	136
70	0.920	0.08	5316	2	136
70	1.000	0.1	5488	2	142
70	0.920	0.1	5332	4	135
70	0.900	0.08	5476	2	133
80	0.980	0.1	5324	4	144
80	0.900	0.08	5308	2	140
80	1.120	0.12	5976	2	157
80	0.900	0.08	5212	2	138
80	1.020	0.1	5600	4	148
80	1.040	0.1	5512	2	145
80	0.960	0.1	5448	2	143
80	1.000	0.1	5484	2	145
80	1.110	0.1	6324	2	152
80	1.150	0.12	6476	2	156
90	1.120	0.1	5864	4	156
90	1.080	0.1	5636	2	155
90	1.240	0.12	6688	2	167
90	1.020	0.1	5560	2	149
90	1.240	0.14	6728	2	166
90	1.140	0.12	6540	2	158
90	1.170	0.12	6576	2	161
90	1.130	0.12	5944	2	157
90	1.230	0.14	7020	2	165
90	1.070	0.12	5604	2	154
100	1.250	0.12	6636	4	169
100	1.170	0.12	6564	2	165
100	1.250	0.14	6692	2	170
100	1.230	0.12	6648	2	166
100	1.350	0.14	6836	2	173
100	1.190	0.12	6680	2	168
100	1.230	0.12	6704	4	167
100	1.180	0.12	6000	2	164
100	1.330	0.14	6836	2	173
100	1.180	0.12	6560	2	165
