10	0.127	0	2777.6	5.25	27.6
20	0.2	0.012	3274.8	4.6	40.4
30	0.266	0.014	3326	3.9	52.1
40	0.305	0.026	3575.6	4.3	63.1
50	0.386	0.022	3486.8	2.8	74.8
60	0.562	0.03	3879.2	3	86.4
70	0.693	0.06	4603.2	4	100.1
80	0.822	0.064	4532	3.3	110.6
90	0.927	0.074	4799.2	3.5	121.2
100	1.116	0.094	5492.4	3.3	133.2
