10	0.206	0.006	3011.2	11	40.5
20	0.278	0.016	3496.4	10.2	53.7
30	0.34	0.02	3708.8	10.3	64.3
40	0.422	0.03	3929.2	8.6	75.1
50	0.533	0.042	4233.2	8.7	88.5
60	0.627	0.058	4557.2	10	100.1
70	0.725	0.072	4839.2	9.2	111.4
80	0.793	0.08	4867.6	7.66667	123
90	0.982	0.104	5501.6	7.7	133.6
100	0.992	0.11	5562	8.5	143.2
