10	0.340	0.02	3756	4	64
10	0.310	0	3640	6	59
10	0.410	0.02	3876	4	71
10	0.310	0.02	3656	4	61
10	0.390	0.02	3732	6	68
10	0.420	0.02	3912	6	73
10	0.420	0.02	3900	6	73
10	0.380	0.02	3796	4	67
10	0.360	0.02	3744	2	67
10	0.330	0.02	3744	4	64
20	0.430	0.02	3916	4	77
20	0.420	0.02	3900	2	76
20	0.370	0.02	3812	4	72
20	0.460	0.02	3856	4	80
20	0.520	0.04	4148	2	85
20	0.490	0.04	4016	4	83
20	0.470	0.04	3872	4	81
20	0.400	0.02	3748	4	72
20	0.410	0.02	3884	2	75
20	0.490	0.04	4028	4	82
30	0.500	0.02	4036	4	87
30	0.490	0.04	3988	2	87
30	0.480	0.02	4016	2	85
30	0.580	0.04	4400	2	97
30	0.550	0.04	4264	2	94
30	0.570	0.04	4272	4	95
30	0.590	0.04	4396	2	96
30	0.530	0.04	4124	2	87
30	0.540	0.04	4176	2	90
30	0.530	0.04	4136	4	89
40	0.560	0.04	4252	4	97
40	0.620	0.04	4588	2	104
40	0.550	0.04	4252	4	96
40	0.610	0.04	4408	2	101
40	0.600	0.04	4408	2	100
40	0.510	0.04	4012	4	92
40	0.570	0.04	4272	2	97
40	0.650	0.06	4648	2	107
40	0.640	0.04	4616	2	103
40	0.660	0.06	4620	2	106
50	0.640	0.06	4588	4	108
50	0.710	0.06	4732	2	115
50	0.740	0.06	4804	2	118
50	0.730	0.06	4772	2	116
50	0.660	0.06	4660	2	112
50	0.680	0.06	4652	2	109
50	0.760	0.06	4836	4	120
50	0.670	0.06	4640	2	109
50	0.630	0.04	4548	2	105
50	0.770	0.06	4840	4	120
60	0.730	0.06	4776	4	120
60	0.830	0.06	4880	4	125
60	0.900	0.08	5004	2	131
60	0.830	0.06	4916	4	129
60	0.740	0.06	4780	2	120
60	0.770	0.06	4860	2	123
60	0.850	0.08	4944	2	126
60	0.760	0.06	4804	4	120
60	0.790	0.06	4856	2	125
60	0.810	0.08	4892	4	123
70	0.890	0.08	4948	4	132
70	0.780	0.06	4828	2	127
70	1.070	0.1	5524	2	146
70	0.940	0.08	5104	2	138
70	0.900	0.06	4988	2	131
70	0.900	0.08	5020	2	136
70	0.920	0.08	5084	2	136
70	1.000	0.08	5220	2	142
70	0.910	0.08	5096	4	135
70	0.890	0.08	5020	2	133
80	0.980	0.08	5128	4	144
80	0.920	0.08	5072	2	140
80	1.140	0.1	5976	2	157
80	0.910	0.08	5016	2	138
80	1.020	0.1	5404	4	148
80	1.020	0.1	5476	2	145
80	0.950	0.08	5176	2	143
80	0.990	0.08	5216	2	145
80	1.120	0.1	5880	2	152
80	1.140	0.1	6140	2	156
90	1.110	0.1	5860	4	156
90	1.070	0.1	5600	2	155
90	1.260	0.12	6356	2	167
90	1.020	0.1	5364	2	149
90	1.280	0.12	6392	2	166
90	1.160	0.12	6204	2	158
90	1.180	0.12	6240	2	161
90	1.130	0.1	5884	2	157
90	1.280	0.12	6348	2	165
90	1.060	0.08	5564	2	154
100	1.280	0.12	6300	4	169
100	1.160	0.1	6228	2	165
100	1.280	0.12	6356	2	170
100	1.240	0.12	6312	2	166
100	1.360	0.14	6500	2	173
100	1.220	0.12	6340	2	168
100	1.210	0.12	6364	4	167
100	1.150	0.12	6000	2	164
100	1.340	0.12	6496	2	173
100	1.160	0.12	6220	2	165
