10	0.230	0.02	3488	9	44
10	0.230	0.02	3484	9	46
10	0.230	0.02	3480	8	45
10	0.230	0.02	3464	12	45
10	0.190	0.02	3340	13	40
10	0.240	0.02	3492	12	47
10	0.260	0.04	3480	15	50
10	0.230	0.02	3520	13	46
10	0.210	0.02	3320	7	42
10	0.240	0.04	3452	16	48
20	0.280	0.02	3464	9	54
20	0.220	0.02	3476	10	49
20	0.260	0.02	3456	7	53
20	0.270	0.02	3596	9	53
20	0.310	0.02	3604	9	58
20	0.210	0.02	3320	12	47
20	0.330	0.04	3764	10	61
20	0.320	0.02	3624	8	58
20	0.290	0.02	3492	9	56
20	0.240	0.02	3460	13	50
30	0.370	0.04	4032	9	70
30	0.320	0.04	3744	13	63
30	0.390	0.04	3860	7	70
30	0.320	0.02	3756	8	63
30	0.300	0.04	3608	11	61
30	0.350	0.04	3800	7	66
30	0.360	0.04	3940	10	69
30	0.380	0.04	3948	8	69
30	0.330	0.04	3628	11	62
30	0.330	0.04	3776	9	64
40	0.410	0.04	3948	9	75
40	0.490	0.06	4176	9	82
40	0.390	0.02	4056	8	72
40	0.490	0.04	4216	8	83
40	0.450	0.04	4172	6	77
40	0.380	0.04	3896	9	74
40	0.450	0.04	4104	11	77
40	0.370	0.04	3872	5	72
40	0.420	0.04	3940	9	75
40	0.520	0.06	4196	11	86
50	0.520	0.06	4152	10	87
50	0.520	0.06	4156	8	89
50	0.590	0.06	4796	7	94
50	0.560	0.06	4660	6	92
50	0.500	0.04	4164	8	84
50	0.530	0.06	4284	9	90
50	0.500	0.06	4200	11	85
50	0.540	0.06	4412	9	91
50	0.500	0.06	4216	8	87
50	0.490	0.06	4220	10	85
60	0.550	0.06	4292	12	93
60	0.670	0.08	4764	9	103
60	0.700	0.08	4872	8	106
60	0.680	0.08	4920	8	104
60	0.680	0.08	4780	9	104
60	0.650	0.08	4916	9	103
60	0.600	0.06	4460	8	98
60	0.620	0.08	4816	12	100
60	0.690	0.08	4864	10	105
60	0.660	0.06	4940	10	104
70	0.710	0.08	4900	9	111
70	0.670	0.08	4992	7	105
70	0.720	0.08	4920	6	111
70	0.790	0.1	5208	8	116
70	0.650	0.08	4856	14	106
70	0.740	0.08	5100	10	113
70	0.770	0.08	5052	9	115
70	0.810	0.08	5200	6	116
70	0.790	0.1	5204	8	117
70	0.860	0.1	5492	8	120
80	0.790	0.1	5188	7	121
80	0.870	0.1	5524	8	122
80	0.780	0.08	5064	7	119
80	0.900	0.1	5536	6	125
80	0.960	0.12	5420	8	132
80	0.970	0.12	5664	8	132
80	0.130	0	2904	Fail	114
80	0.930	0.1	5440	6	128
80	0.740	0.08	5016	7	117
80	0.750	0.08	5080	9	116
90	1.050	0.12	5692	6	139
90	0.930	0.1	5468	6	130
90	1.050	0.14	5944	10	136
90	1.100	0.14	6028	7	140
90	0.960	0.12	5492	7	136
90	0.990	0.1	5484	8	132
90	0.960	0.12	5452	9	134
90	1.050	0.12	5936	8	138
90	0.970	0.12	5580	7	135
90	1.020	0.12	5664	10	138
100	1.020	0.12	5656	9	140
100	1.080	0.14	5988	8	142
100	1.030	0.12	5648	6	140
100	1.170	0.16	7040	13	150
100	0.310	0	3172	6	145
100	1.030	0.12	5640	6	142
100	1.140	0.14	6632	10	149
100	1.000	0.12	5648	6	139
100	1.120	0.14	6560	7	147
100	1.230	0.16	6748	9	154
