10	0.170	0	3172	9	33
10	0.140	0	3176	5	30
10	0.140	0	3040	7	28
10	0.130	0	2908	0	26
10	0.140	0	3176	5	30
10	0.100	0	2904	Fail	33
10	0.160	0	2908	0	33
10	0.130	0	3040	9	29
10	0.160	0	3172	7	34
10	0.160	0	3172	7	31
20	0.200	0	3344	5	40
20	0.260	0	3472	5	47
20	0.220	0	3340	7	44
20	0.210	0	3324	7	41
20	0.230	0.02	3340	7	43
20	0.150	0	3176	5	36
20	0.210	0	3316	3	42
20	0.200	0	2908	0	40
20	0.210	0	2908	0	40
20	0.200	0	3324	7	39
30	0.220	0	3320	5	52
30	0.230	0	3344	5	48
30	0.300	0.02	3604	5	55
30	0.300	0.02	3608	5	56
30	0.290	0.02	3612	7	56
30	0.280	0	2908	0	54
30	0.280	0	2908	0	52
30	0.320	0	2908	0	57
30	0.280	0.02	3452	5	52
30	0.240	0	3348	5	48
40	0.350	0.02	3748	7	63
40	0.150	0	3040	3	64
40	0.410	0.02	3904	5	68
40	0.380	0.02	3900	5	67
40	0.330	0	2908	0	62
40	0.380	0.02	3884	5	66
40	0.360	0.02	3868	5	67
40	0.120	0	2908	5	61
40	0.360	0.02	3768	3	65
40	0.330	0.02	3760	5	63
50	0.520	0.04	4192	5	79
50	0.480	0	2908	0	79
50	0.170	0	2908	0	78
50	0.140	0	3040	5	72
50	0.460	0	2908	0	77
50	0.430	0	2908	0	74
50	0.440	0.04	3884	3	74
50	0.500	0.04	4104	5	79
50	0.440	0.04	3864	5	73
50	0.460	0.04	4060	5	76
60	0.560	0	2908	0	87
60	0.520	0	2908	0	83
60	0.530	0.04	4152	5	86
60	0.610	0	2908	0	92
60	0.560	0	2908	0	87
60	0.530	0.04	4168	5	84
60	0.580	0.06	4532	5	90
60	0.600	0.06	4524	5	89
60	0.610	0.06	4548	5	90
60	0.580	0.04	4600	5	90
70	0.800	0.08	5080	5	108
70	0.700	0.08	4892	5	102
70	0.710	0.08	4896	5	101
70	0.690	0	2908	0	101
70	0.690	0.08	4804	5	97
70	0.670	0.06	4740	5	97
70	0.690	0	2908	0	100
70	0.740	0.08	4940	5	103
70	0.720	0.08	4904	5	102
70	0.740	0.08	4992	5	104
80	0.860	0.08	5156	3	113
80	0.770	0	2908	0	108
80	0.890	0	2908	0	116
80	0.780	0.08	4972	5	107
80	0.800	0.08	4988	5	108
80	0.870	0.08	5132	5	114
80	0.790	0.08	4972	5	108
80	0.880	0.08	5136	5	113
80	0.930	0	2908	0	115
80	0.860	0.1	5112	5	112
90	0.960	0.1	5304	5	121
90	1.050	0.12	5952	5	126
90	0.990	0	2908	0	123
90	1.050	0.12	6052	5	127
90	1.030	0	2908	0	125
90	0.960	0.1	5256	5	121
90	0.930	0.08	5204	5	118
90	0.940	0.1	5244	5	120
90	0.560	0	2908	0	119
90	1.040	0.12	5760	5	126
100	1.200	0.14	6448	5	137
100	1.170	0.14	6520	5	137
100	1.160	0.14	6420	5	137
100	1.270	0.14	6672	5	141
100	1.030	0.12	5428	5	128
100	1.150	0	2908	0	134
100	1.090	0	2908	0	132
100	1.010	0	2908	0	128
100	1.110	0.12	6312	3	132
100	1.160	0	2908	0	134
