10	0.230	0	3316	12	44
10	0.240	0	3336	10	46
10	0.230	0.02	3332	9	45
10	0.240	0	3316	12	45
10	0.200	0	3340	15	40
10	0.250	0	3344	14	47
10	0.260	0.02	3480	20	50
10	0.230	0	3328	16	46
10	0.210	0	3320	8	42
10	0.250	0.02	3452	23	48
20	0.280	0.02	3464	10	54
20	0.240	0	3328	10	49
20	0.270	0.02	3456	9	53
20	0.260	0	3460	11	53
20	0.320	0.02	3604	10	58
20	0.220	0	3320	14	47
20	0.340	0.02	3764	13	61
20	0.320	0.02	3624	8	58
20	0.290	0.02	3492	12	56
20	0.250	0.02	3460	16	50
30	0.380	0.02	3732	13	70
30	0.320	0.02	3744	14	63
30	0.380	0.02	3860	8	70
30	0.330	0.02	3756	10	63
30	0.300	0.02	3608	15	61
30	0.350	0.02	3800	8	66
30	0.370	0.02	3776	10	69
30	0.400	0.02	3724	8	69
30	0.320	0.02	3628	15	62
30	0.330	0.02	3776	13	64
40	0.420	0.04	3948	10	75
40	0.490	0.04	4016	11	82
40	0.400	0.02	3876	8	72
40	0.490	0.04	4052	9	83
40	0.460	0.04	4036	6	77
40	0.390	0.02	3896	11	74
40	0.450	0.04	3884	13	77
40	0.390	0.02	3872	6	72
40	0.410	0.04	3940	10	75
40	0.530	0.04	4160	13	86
50	0.520	0.04	4152	10	87
50	0.510	0.04	4156	8	89
50	0.590	0.06	4600	8	94
50	0.560	0.04	4432	6	92
50	0.500	0.04	4068	8	84
50	0.560	0.04	4264	12	90
50	0.500	0.04	4036	13	85
50	0.530	0.04	4412	10	91
50	0.510	0.04	4052	8	87
50	0.490	0.04	4056	13	85
60	0.530	0.06	4292	15	93
60	0.650	0.06	4696	11	103
60	0.700	0.06	4804	11	106
60	0.670	0.06	4724	8	104
60	0.670	0.06	4712	10	104
60	0.630	0.06	4692	10	103
60	0.600	0.06	4388	8	98
60	0.620	0.06	4532	14	100
60	0.690	0.06	4796	12	105
60	0.660	0.06	4740	10	104
70	0.710	0.08	4832	10	111
70	0.670	0.06	4708	8	105
70	0.730	0.06	4852	6	111
70	0.800	0.08	4968	9	116
70	0.640	0.06	4568	17	106
70	0.750	0.08	4904	10	113
70	0.760	0.08	4852	13	115
70	0.810	0.08	5004	6	116
70	0.800	0.08	4964	9	117
70	0.850	0.08	5004	10	120
80	0.800	0.08	4992	9	121
80	0.860	0.1	5064	11	122
80	0.780	0.08	4996	10	119
80	0.890	0.08	5100	6	125
80	0.960	0.1	5224	10	132
80	0.990	0.1	5244	8	132
80	0.120	0	2904	Fail	114
80	0.920	0.08	5200	7	128
80	0.730	0.08	4944	8	117
80	0.750	0.08	4880	10	116
90	1.040	0.1	5652	6	139
90	0.940	0.1	5196	6	130
90	1.050	0.12	5944	11	136
90	1.080	0.12	6028	8	140
90	0.960	0.1	5420	8	136
90	0.990	0.1	5288	8	132
90	0.970	0.1	5256	10	134
90	1.050	0.12	5936	8	138
90	0.970	0.1	5408	8	135
90	1.060	0.1	5624	10	138
100	1.020	0.12	5620	10	140
100	1.070	0.12	5988	10	142
100	1.040	0.1	5608	6	140
100	1.160	0.14	6368	18	150
100	0.300	0	3172	6	145
100	1.030	0.1	5368	6	142
100	1.140	0.14	6292	10	149
100	1.020	0.1	5360	6	139
100	1.110	0.12	6220	8	147
100	1.220	0.14	6408	11	154
