10	0.230	0	3316	4	44
10	0.240	0.02	3476	4	46
10	0.230	0.02	3472	4	45
10	0.230	0.02	3460	4	45
10	0.190	0.02	3340	4	40
10	0.250	0.02	3488	4	47
10	0.270	0.02	3476	4	50
10	0.250	0.02	3472	4	46
10	0.210	0.02	3320	2	42
10	0.240	0.02	3496	2	48
20	0.280	0.02	3460	2	54
20	0.230	0.02	3464	2	49
20	0.280	0.02	3460	4	53
20	0.270	0.02	3452	2	53
20	0.300	0.02	3772	2	58
20	0.220	0.02	3320	4	47
20	0.340	0.02	3756	4	61
20	0.310	0.02	3612	4	58
20	0.270	0.02	3488	4	56
20	0.250	0.02	3452	2	50
30	0.380	0.04	3940	2	70
30	0.310	0.02	3628	2	63
30	0.380	0.04	3948	2	70
30	0.330	0.02	3604	2	63
30	0.290	0.02	3660	4	61
30	0.350	0.04	3784	4	66
30	0.370	0.02	3928	2	69
30	0.380	0.02	3936	2	69
30	0.320	0.02	3612	4	62
30	0.330	0.02	3776	2	64
40	0.410	0.02	3936	4	75
40	0.500	0.04	4164	2	82
40	0.390	0.04	3952	4	72
40	0.490	0.04	4204	2	83
40	0.450	0.04	4020	2	77
40	0.380	0.04	3884	4	74
40	0.440	0.04	4080	4	77
40	0.370	0.04	3856	4	72
40	0.420	0.04	3932	2	75
40	0.530	0.04	4228	2	86
50	0.520	0.04	4224	4	87
50	0.530	0.04	4140	2	89
50	0.590	0.06	4720	2	94
50	0.570	0.06	4636	2	92
50	0.500	0.04	4048	2	84
50	0.550	0.04	4168	4	90
50	0.490	0.04	4180	2	85
50	0.550	0.06	4280	2	91
50	0.500	0.04	4196	4	87
50	0.500	0.04	4196	4	85
60	0.540	0.06	4288	2	93
60	0.670	0.06	4748	2	103
60	0.700	0.06	5080	4	106
60	0.690	0.06	5064	2	104
60	0.660	0.06	4760	2	104
60	0.640	0.06	4836	4	103
60	0.590	0.06	4460	2	98
60	0.600	0.06	4828	4	100
60	0.670	0.08	5056	4	105
60	0.650	0.06	4788	2	104
70	0.700	0.08	5096	2	111
70	0.670	0.06	4764	2	105
70	0.720	0.08	4892	2	111
70	0.790	0.08	5068	2	116
70	0.650	0.06	4992	2	106
70	0.740	0.08	5072	2	113
70	0.760	0.08	5144	2	115
70	0.810	0.08	5208	2	116
70	0.790	0.08	5072	2	117
70	0.850	0.08	5212	2	120
80	0.790	0.08	5420	2	121
80	0.850	0.08	5036	2	122
80	0.770	0.08	5040	2	119
80	0.890	0.08	5504	2	125
80	0.970	0.1	5480	2	132
80	0.990	0.1	5500	2	132
80	0.250	0	3192	2	114
80	0.920	0.1	5344	2	128
80	0.740	0.08	5104	2	117
80	0.750	0.06	4924	2	116
90	1.040	0.1	5656	2	139
90	0.930	0.1	5432	2	130
90	1.050	0.12	5912	2	136
90	1.100	0.12	6432	2	140
90	0.950	0.1	5476	2	136
90	0.980	0.1	5448	2	132
90	0.960	0.1	5492	4	134
90	1.060	0.1	5900	2	138
90	0.970	0.1	5472	2	135
90	1.030	0.12	5632	2	138
100	1.000	0.1	5896	2	140
100	1.070	0.12	6464	2	142
100	1.020	0.12	5616	2	140
100	1.170	0.12	6676	2	150
100	0.300	0	3172	2	145
100	1.020	0.1	5604	2	142
100	1.140	0.12	6600	2	149
100	1.010	0.1	5608	2	139
100	1.110	0.12	6020	2	147
100	1.260	0.14	6716	2	154
